============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
    LLC_LOAD_Miss                 : 1.9M->165.1k (-91.4%)
    LLC_PF_Acc                    : 0->3.5M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M]
    IPC                           : 0.5->1.0 (+108.5%)
    L1D_LOAD_Acc                  : 46.1M->44.1M (-4.5%)
    L1D_LOAD_Miss                 : 17.6M->10.1M (-42.8%)
    L1D_PF_Acc                    : 0->6.9M (+100.0%)
    L1D_PF_Miss                   : 0->4.5M (+100.0%)
    L1I_LOAD_Acc                  : 6.4M->6.4M (-0.3%)
    L2C_LOAD_Acc                  : 11.6M->9.5M (-18.0%)
    L2C_LOAD_Miss                 : 3.3M->606.2k (-81.8%)
    L2C_PF_Acc                    : 0->29.0M (+100.0%)
    L2C_PF_Miss                   : 0->3.5M (+100.0%)
    LLC_LOAD_Acc                  : 3.3M->602.0k (-82.0%)
    LLC_LOAD_Miss                 : 3.0M->279.6k (-90.6%)
    LLC_PF_Acc                    : 0->7.1M (+100.0%)
    LLC_PF_Miss                   : 0->3.8M (+100.0%)

[Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M]
    IPC                           : 0.3->0.3 (+11.5%)
    L1D_LOAD_Acc                  : 39.0M->38.9M (-0.1%)
    L1D_LOAD_Miss                 : 12.0M->8.1M (-32.6%)
    L1D_PF_Acc                    : 0->2.3M (+100.0%)
    L1D_PF_Miss                   : 0->2.0M (+100.0%)
    L1I_LOAD_Acc                  : 15.0M->14.8M (-1.6%)
    L2C_LOAD_Acc                  : 7.3M->6.1M (-16.2%)
    L2C_LOAD_Miss                 : 6.7M->5.1M (-23.9%)
    L2C_PF_Acc                    : 0->15.9M (+100.0%)
    L2C_PF_Miss                   : 0->8.9M (+100.0%)
    LLC_LOAD_Acc                  : 6.7M->4.9M (-26.9%)
    LLC_LOAD_Miss                 : 6.2M->4.7M (-24.8%)
    LLC_PF_Acc                    : 0->16.6M (+100.0%)
    LLC_PF_Miss                   : 0->15.1M (+100.0%)

[Graph_Ligra_ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M]
    IPC                           : 0.4->0.8 (+113.9%)
    L1D_LOAD_Acc                  : 46.7M->45.1M (-3.3%)
    L1D_LOAD_Miss                 : 10.8M->5.2M (-51.6%)
    L1D_PF_Acc                    : 0->3.0M (+100.0%)
    L1D_PF_Miss                   : 0->2.8M (+100.0%)
    L1I_LOAD_Acc                  : 3.7M->3.5M (-6.0%)
    L2C_LOAD_Acc                  : 6.9M->4.9M (-29.2%)
    L2C_LOAD_Miss                 : 3.7M->1.2M (-67.1%)
    L2C_PF_Acc                    : 0->14.7M (+100.0%)
    L2C_PF_Miss                   : 0->3.7M (+100.0%)
    LLC_LOAD_Acc                  : 3.7M->1.2M (-67.2%)
    LLC_LOAD_Miss                 : 2.7M->520.9k (-81.1%)
    LLC_PF_Acc                    : 0->8.9M (+100.0%)
    LLC_PF_Miss                   : 0->4.0M (+100.0%)

[SPEC17_602.gcc_s-1850B]
    IPC                           : 0.3->1.4 (+434.6%)
    L1D_LOAD_Acc                  : 34.1M->34.7M (+1.6%)
    L1D_LOAD_Miss                 : 9.2M->1.4M (-84.4%)
    L1D_PF_Acc                    : 0->5.0M (+100.0%)
    L1D_PF_Miss                   : 0->4.2M (+100.0%)
    L1I_LOAD_Acc                  : 11.7M->11.9M (+1.7%)
    L2C_LOAD_Acc                  : 4.8M->729.3k (-84.9%)
    L2C_LOAD_Miss                 : 3.6M->100.4k (-97.2%)
    L2C_PF_Acc                    : 0->24.5M (+100.0%)
    L2C_PF_Miss                   : 0->7.3M (+100.0%)
    LLC_LOAD_Acc                  : 3.6M->96.0k (-97.3%)
    LLC_LOAD_Miss                 : 3.6M->65.4k (-98.2%)
    LLC_PF_Acc                    : 0->7.0M (+100.0%)
    LLC_PF_Miss                   : 0->4.1M (+100.0%)

[SPEC17_602.gcc_s-734B]
    IPC                           : 0.5->2.0 (+279.2%)
    L1D_LOAD_Acc                  : 28.6M->29.3M (+2.2%)
    L1D_LOAD_Miss                 : 7.9M->735.0k (-90.7%)
    L1D_PF_Acc                    : 0->3.4M (+100.0%)
    L1D_PF_Miss                   : 0->3.3M (+100.0%)
    L1I_LOAD_Acc                  : 36.3M->37.3M (+2.7%)
    L2C_LOAD_Acc                  : 3.6M->375.8k (-89.5%)
    L2C_LOAD_Miss                 : 1.9M->79.9k (-95.7%)
    L2C_PF_Acc                    : 0->17.5M (+100.0%)
    L2C_PF_Miss                   : 0->2.9M (+100.0%)
    LLC_LOAD_Acc                  : 1.9M->75.6k (-96.0%)
    LLC_LOAD_Miss                 : 1.6M->60.3k (-96.1%)
    LLC_PF_Acc                    : 0->3.9M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[SPEC17_603.bwaves_s-1740B]
    IPC                           : 1.1->2.5 (+135.8%)
    L1D_LOAD_Acc                  : 52.6M->47.8M (-9.2%)
    L1D_LOAD_Miss                 : 4.3M->1.3M (-69.1%)
    L1D_PF_Acc                    : 0->3.0M (+100.0%)
    L1D_PF_Miss                   : 0->2.7M (+100.0%)
    L2C_LOAD_Acc                  : 3.9M->1.2M (-68.4%)
    L2C_LOAD_Miss                 : 3.7M->165.3k (-95.5%)
    L2C_PF_Acc                    : 0->14.6M (+100.0%)
    L2C_PF_Miss                   : 0->4.4M (+100.0%)
    LLC_LOAD_Acc                  : 3.7M->114.6k (-96.9%)
    LLC_LOAD_Miss                 : 3.7M->90.3k (-97.6%)
    LLC_PF_Acc                    : 0->7.2M (+100.0%)
    LLC_PF_Miss                   : 0->4.1M (+100.0%)

[SPEC17_603.bwaves_s-891B]
    IPC                           : 0.7->1.7 (+145.6%)
    L1D_LOAD_Acc                  : 32.5M->33.8M (+3.8%)
    L1D_LOAD_Miss                 : 26.4M->1.7M (-93.6%)
    L1D_PF_Acc                    : 0->3.8M (+100.0%)
    L1D_PF_Miss                   : 0->3.8M (+100.0%)
    L2C_LOAD_Acc                  : 3.9M->174.6k (-95.5%)
    L2C_LOAD_Miss                 : 3.9M->166.3k (-95.7%)
    L2C_PF_Acc                    : 0->23.5M (+100.0%)
    L2C_PF_Miss                   : 0->6.7M (+100.0%)
    LLC_LOAD_Acc                  : 3.9M->165.9k (-95.7%)
    LLC_LOAD_Miss                 : 3.9M->165.5k (-95.7%)
    LLC_PF_Acc                    : 0->7.4M (+100.0%)
    LLC_PF_Miss                   : 0->4.7M (+100.0%)

[SPEC17_605.mcf_s-1536B]
    IPC                           : 0.5->0.8 (+51.9%)
    L1D_LOAD_Acc                  : 34.5M->32.0M (-7.2%)
    L1D_LOAD_Miss                 : 15.0M->12.8M (-14.8%)
    L1D_PF_Acc                    : 0->3.8M (+100.0%)
    L1D_PF_Miss                   : 0->3.5M (+100.0%)
    L1I_LOAD_Acc                  : 39.3M->37.7M (-4.0%)
    L2C_LOAD_Acc                  : 10.5M->9.1M (-13.8%)
    L2C_LOAD_Miss                 : 5.0M->854.9k (-83.0%)
    L2C_PF_Acc                    : 0->30.6M (+100.0%)
    L2C_PF_Miss                   : 0->5.0M (+100.0%)
    LLC_LOAD_Acc                  : 5.0M->852.5k (-83.1%)
    LLC_LOAD_Miss                 : 5.0M->396.1k (-92.1%)
    LLC_PF_Acc                    : 0->11.3M (+100.0%)
    LLC_PF_Miss                   : 0->7.0M (+100.0%)

[SPEC17_605.mcf_s-1554B]
    IPC                           : 0.4->0.7 (+54.5%)
    L1D_LOAD_Acc                  : 76.0M->72.6M (-4.5%)
    L1D_LOAD_Miss                 : 35.8M->16.3M (-54.5%)
    L1D_PF_Acc                    : 0->24.8M (+100.0%)
    L1D_PF_Miss                   : 0->23.9M (+100.0%)
    L1I_LOAD_Acc                  : 36.3M->34.5M (-4.8%)
    L2C_LOAD_Acc                  : 30.8M->10.6M (-65.6%)
    L2C_LOAD_Miss                 : 24.6M->6.6M (-73.0%)
    L2C_PF_Acc                    : 0->97.3M (+100.0%)
    L2C_PF_Miss                   : 0->55.3M (+100.0%)
    LLC_LOAD_Acc                  : 24.6M->5.5M (-77.7%)
    LLC_LOAD_Miss                 : 3.3M->1.8M (-45.5%)
    LLC_PF_Acc                    : 0->81.8M (+100.0%)
    LLC_PF_Miss                   : 0->27.4M (+100.0%)

[SPEC17_605.mcf_s-1644B]
    IPC                           : 0.2->0.2 (+10.0%)
    L1D_LOAD_Acc                  : 51.2M->46.4M (-9.4%)
    L1D_LOAD_Miss                 : 13.0M->4.3M (-67.0%)
    L1D_PF_Acc                    : 0->8.2M (+100.0%)
    L1D_PF_Miss                   : 0->8.0M (+100.0%)
    L1I_LOAD_Acc                  : 17.1M->17.0M (-0.6%)
    L2C_LOAD_Acc                  : 9.2M->3.9M (-57.5%)
    L2C_LOAD_Miss                 : 6.1M->886.2k (-85.4%)
    L2C_PF_Acc                    : 0->36.4M (+100.0%)
    L2C_PF_Miss                   : 0->10.2M (+100.0%)
    LLC_LOAD_Acc                  : 6.1M->879.0k (-85.5%)
    LLC_LOAD_Miss                 : 5.3M->316.5k (-94.0%)
    LLC_PF_Acc                    : 0->15.9M (+100.0%)
    LLC_PF_Miss                   : 0->8.0M (+100.0%)

[SPEC17_605.mcf_s-472B]
    IPC                           : 0.4->0.7 (+100.0%)
    L1D_LOAD_Acc                  : 53.5M->51.4M (-3.9%)
    L1D_LOAD_Miss                 : 11.7M->6.7M (-42.4%)
    L1D_PF_Acc                    : 0->8.7M (+100.0%)
    L1D_PF_Miss                   : 0->7.8M (+100.0%)
    L1I_LOAD_Acc                  : 32.9M->34.0M (+3.3%)
    L2C_LOAD_Acc                  : 10.0M->4.5M (-54.8%)
    L2C_LOAD_Miss                 : 9.9M->3.0M (-70.2%)
    L2C_PF_Acc                    : 0->36.8M (+100.0%)
    L2C_PF_Miss                   : 0->22.1M (+100.0%)
    LLC_LOAD_Acc                  : 9.9M->2.1M (-78.7%)
    LLC_LOAD_Miss                 : 5.8M->1.5M (-74.2%)
    LLC_PF_Acc                    : 0->26.6M (+100.0%)
    LLC_PF_Miss                   : 0->19.0M (+100.0%)

[SPEC17_605.mcf_s-484B]
    IPC                           : 0.4->0.8 (+136.1%)
    L1D_LOAD_Acc                  : 48.5M->46.5M (-4.0%)
    L1D_LOAD_Miss                 : 5.7M->2.8M (-50.3%)
    L1D_PF_Acc                    : 0->4.6M (+100.0%)
    L1D_PF_Miss                   : 0->3.9M (+100.0%)
    L1I_LOAD_Acc                  : 30.5M->32.9M (+8.0%)
    L2C_LOAD_Acc                  : 4.9M->2.1M (-56.6%)
    L2C_LOAD_Miss                 : 4.8M->1.1M (-77.8%)
    L2C_PF_Acc                    : 0->20.5M (+100.0%)
    L2C_PF_Miss                   : 0->10.0M (+100.0%)
    LLC_LOAD_Acc                  : 4.8M->851.4k (-82.4%)
    LLC_LOAD_Miss                 : 3.9M->565.0k (-85.4%)
    LLC_PF_Acc                    : 0->14.0M (+100.0%)
    LLC_PF_Miss                   : 0->10.2M (+100.0%)

[SPEC17_607.cactuBSSN_s-2421B]
    IPC                           : 1.9->2.7 (+47.3%)
    L1D_LOAD_Acc                  : 32.3M->31.4M (-2.9%)
    L1D_LOAD_Miss                 : 22.7M->22.1M (-2.7%)
    L1D_PF_Acc                    : 0->6.3M (+100.0%)
    L1D_PF_Miss                   : 0->2.5M (+100.0%)
    L1I_LOAD_Acc                  : 35.0M->35.5M (+1.4%)
    L1I_LOAD_Miss                 : 1.1k->1.1k (-6.3%)
    L2C_LOAD_Acc                  : 21.5M->21.3M (-0.9%)
    L2C_LOAD_Miss                 : 1.5M->37.1k (-97.6%)
    L2C_PF_Acc                    : 0->19.1M (+100.0%)
    L2C_PF_Miss                   : 0->1.5M (+100.0%)
    LLC_LOAD_Acc                  : 1.5M->36.9k (-97.6%)
    LLC_LOAD_Miss                 : 1.5M->26.6k (-98.3%)
    LLC_PF_Acc                    : 0->4.4M (+100.0%)
    LLC_PF_Miss                   : 0->1.6M (+100.0%)

[SPEC17_619.lbm_s-2676B]
    IPC                           : 0.8->1.1 (+37.5%)
    L1D_LOAD_Acc                  : 9.1M->7.1M (-21.8%)
    L1D_LOAD_Miss                 : 1.9M->454.8k (-76.2%)
    L1D_PF_Acc                    : 0->1.1M (+100.0%)
    L1D_PF_Miss                   : 0->977.5k (+100.0%)
    L1I_LOAD_Acc                  : 34.8M->34.3M (-1.7%)
    L2C_LOAD_Acc                  : 1.3M->388.8k (-70.8%)
    L2C_LOAD_Miss                 : 1.3M->108.4k (-91.9%)
    L2C_PF_Acc                    : 0->5.9M (+100.0%)
    L2C_PF_Miss                   : 0->1.5M (+100.0%)
    LLC_LOAD_Acc                  : 1.3M->75.9k (-94.3%)
    LLC_LOAD_Miss                 : 1.3M->56.8k (-95.7%)
    LLC_PF_Acc                    : 0->2.5M (+100.0%)
    LLC_PF_Miss                   : 0->1.6M (+100.0%)

[SPEC17_619.lbm_s-2677B]
    IPC                           : 0.5->0.6 (+19.6%)
    L1D_LOAD_Acc                  : 9.4M->7.6M (-18.4%)
    L1D_LOAD_Miss                 : 3.1M->1.6M (-46.1%)
    L1D_PF_Acc                    : 0->1.5M (+100.0%)
    L1D_PF_Miss                   : 0->978.3k (+100.0%)
    L1I_LOAD_Acc                  : 33.8M->33.5M (-0.8%)
    L2C_LOAD_Acc                  : 2.4M->1.5M (-35.8%)
    L2C_LOAD_Miss                 : 2.4M->372.9k (-84.4%)
    L2C_PF_Acc                    : 0->8.2M (+100.0%)
    L2C_PF_Miss                   : 0->2.8M (+100.0%)
    LLC_LOAD_Acc                  : 2.4M->221.6k (-90.7%)
    LLC_LOAD_Miss                 : 2.4M->154.6k (-93.5%)
    LLC_PF_Acc                    : 0->4.5M (+100.0%)
    LLC_PF_Miss                   : 0->3.0M (+100.0%)

[SPEC17_620.omnetpp_s-874B]
    L1D_LOAD_Acc                  : 38.8M->38.7M (-0.3%)
    L1D_LOAD_Miss                 : 4.1M->3.6M (-12.1%)
    L1D_PF_Acc                    : 0->4.1M (+100.0%)
    L1D_PF_Miss                   : 0->1.6M (+100.0%)
    L1I_LOAD_Acc                  : 6.2M->6.0M (-3.0%)
    L1I_LOAD_Miss                 : 74.0->67.0 (-9.5%)
    L2C_LOAD_Acc                  : 3.3M->2.9M (-11.0%)
    L2C_LOAD_Miss                 : 1.7M->1.2M (-29.0%)
    L2C_PF_Acc                    : 0->7.5M (+100.0%)
    L2C_PF_Miss                   : 0->3.5M (+100.0%)
    LLC_LOAD_Acc                  : 1.7M->1.2M (-30.3%)
    LLC_LOAD_Miss                 : 1.5M->880.4k (-40.3%)
    LLC_PF_Acc                    : 0->6.2M (+100.0%)
    LLC_PF_Miss                   : 0->5.1M (+100.0%)

[SPEC17_621.wrf_s-6673B]
    IPC                           : 1.2->2.3 (+86.9%)
    L1D_LOAD_Acc                  : 31.8M->29.4M (-7.5%)
    L1D_LOAD_Miss                 : 5.7M->1.2M (-79.4%)
    L1D_PF_Acc                    : 0->2.7M (+100.0%)
    L1D_PF_Miss                   : 0->2.4M (+100.0%)
    L1I_LOAD_Acc                  : 31.0M->30.3M (-2.2%)
    L1I_LOAD_Miss                 : 6.0k->5.8k (-3.0%)
    L2C_LOAD_Acc                  : 2.9M->724.0k (-75.0%)
    L2C_LOAD_Miss                 : 1.8M->185.0k (-89.6%)
    L2C_PF_Acc                    : 0->12.4M (+100.0%)
    L2C_PF_Miss                   : 0->2.9M (+100.0%)
    LLC_LOAD_Acc                  : 1.8M->150.6k (-91.6%)
    LLC_LOAD_Miss                 : 1.4M->94.8k (-93.4%)
    LLC_PF_Acc                    : 0->3.5M (+100.0%)
    LLC_PF_Miss                   : 0->2.0M (+100.0%)

[SPEC17_623.xalancbmk_s-10B]
    IPC                           : 0.8->0.6 (-29.4%)
    L1D_LOAD_Miss                 : 10.0M->8.8M (-12.7%)
    L1D_PF_Acc                    : 0->4.4M (+100.0%)
    L1D_PF_Miss                   : 0->3.6M (+100.0%)
    L1I_LOAD_Acc                  : 24.1M->24.7M (+2.4%)
    L1I_LOAD_Miss                 : 3.4k->1.7k (-48.3%)
    L2C_LOAD_Acc                  : 5.2M->4.5M (-14.1%)
    L2C_LOAD_Miss                 : 4.4M->3.3M (-24.0%)
    L2C_PF_Acc                    : 0->18.9M (+100.0%)
    L2C_PF_Miss                   : 0->12.6M (+100.0%)
    LLC_LOAD_Acc                  : 4.4M->3.0M (-31.3%)
    LLC_LOAD_Miss                 : 1.1M->2.2M (+102.8%)
    LLC_PF_Acc                    : 0->19.5M (+100.0%)
    LLC_PF_Miss                   : 0->15.1M (+100.0%)

[SPEC17_649.fotonik3d_s-1176B]
    IPC                           : 0.7->3.3 (+362.5%)
    L1D_LOAD_Acc                  : 34.8M->28.4M (-18.4%)
    L1D_LOAD_Miss                 : 10.1M->630.1k (-93.8%)
    L1D_PF_Acc                    : 0->2.6M (+100.0%)
    L1D_PF_Miss                   : 0->2.6M (+100.0%)
    L1I_LOAD_Acc                  : 31.0M->29.8M (-3.6%)
    L2C_LOAD_Acc                  : 2.6M->107.5k (-95.9%)
    L2C_LOAD_Miss                 : 1.8M->54.4k (-96.9%)
    L2C_PF_Acc                    : 0->16.1M (+100.0%)
    L2C_PF_Miss                   : 0->4.0M (+100.0%)
    LLC_LOAD_Acc                  : 1.8M->53.2k (-97.0%)
    LLC_LOAD_Miss                 : 1.8M->53.2k (-97.0%)
    LLC_PF_Acc                    : 0->3.4M (+100.0%)
    LLC_PF_Miss                   : 0->2.2M (+100.0%)

[SPEC17_649.fotonik3d_s-7084B]
    IPC                           : 0.8->2.7 (+241.8%)
    L1D_LOAD_Acc                  : 39.1M->31.3M (-19.8%)
    L1D_LOAD_Miss                 : 5.9M->434.1k (-92.7%)
    L1D_PF_Acc                    : 0->3.4M (+100.0%)
    L1D_PF_Miss                   : 0->3.1M (+100.0%)
    L1I_LOAD_Acc                  : 32.6M->32.1M (-1.6%)
    L2C_LOAD_Acc                  : 3.3M->329.2k (-89.9%)
    L2C_LOAD_Miss                 : 3.3M->45.6k (-98.6%)
    L2C_PF_Acc                    : 0->19.7M (+100.0%)
    L2C_PF_Miss                   : 0->3.8M (+100.0%)
    LLC_LOAD_Acc                  : 3.3M->42.5k (-98.7%)
    LLC_LOAD_Miss                 : 3.3M->37.4k (-98.9%)
    LLC_PF_Acc                    : 0->6.8M (+100.0%)
    LLC_PF_Miss                   : 0->3.7M (+100.0%)

[SPEC17_654.roms_s-293B]
    IPC                           : 1.3->2.8 (+115.5%)
    L1D_LOAD_Acc                  : 45.6M->41.4M (-9.3%)
    L1D_LOAD_Miss                 : 5.8M->404.9k (-93.0%)
    L1D_PF_Acc                    : 0->2.5M (+100.0%)
    L1D_PF_Miss                   : 0->2.0M (+100.0%)
    L1I_LOAD_Acc                  : 36.6M->36.3M (-0.8%)
    L1I_LOAD_Miss                 : 202.0->198.0 (-2.0%)
    L2C_LOAD_Acc                  : 2.1M->202.1k (-90.5%)
    L2C_LOAD_Miss                 : 1.5M->36.9k (-97.6%)
    L2C_PF_Acc                    : 0->12.3M (+100.0%)
    L2C_PF_Miss                   : 0->2.2M (+100.0%)
    LLC_LOAD_Acc                  : 1.5M->35.3k (-97.7%)
    LLC_LOAD_Miss                 : 1.5M->34.5k (-97.6%)
    LLC_PF_Acc                    : 0->3.2M (+100.0%)
    LLC_PF_Miss                   : 0->1.9M (+100.0%)

[SPEC17_654.roms_s-294B]
    IPC                           : 1.1->2.6 (+138.0%)
    L1D_LOAD_Acc                  : 52.3M->49.1M (-6.1%)
    L1D_LOAD_Miss                 : 8.1M->362.3k (-95.5%)
    L1D_PF_Acc                    : 0->3.3M (+100.0%)
    L1D_PF_Miss                   : 0->2.6M (+100.0%)
    L1I_LOAD_Acc                  : 36.1M->35.3M (-2.3%)
    L2C_LOAD_Acc                  : 2.6M->91.9k (-96.4%)
    L2C_LOAD_Miss                 : 2.1M->51.5k (-97.6%)
    L2C_PF_Acc                    : 0->15.0M (+100.0%)
    L2C_PF_Miss                   : 0->3.0M (+100.0%)
    LLC_LOAD_Acc                  : 2.1M->50.1k (-97.6%)
    LLC_LOAD_Miss                 : 2.1M->50.1k (-97.6%)
    LLC_PF_Acc                    : 0->4.5M (+100.0%)
    LLC_PF_Miss                   : 0->2.8M (+100.0%)

[SPEC17_654.roms_s-523B]
    IPC                           : 0.6->1.7 (+166.7%)
    L1D_LOAD_Acc                  : 42.2M->39.4M (-6.7%)
    L1D_LOAD_Miss                 : 12.1M->1.2M (-90.3%)
    L1D_PF_Acc                    : 0->3.2M (+100.0%)
    L1D_PF_Miss                   : 0->3.1M (+100.0%)
    L1I_LOAD_Acc                  : 35.0M->33.5M (-4.1%)
    L2C_LOAD_Acc                  : 3.2M->228.3k (-92.8%)
    L2C_LOAD_Miss                 : 3.2M->123.6k (-96.1%)
    L2C_PF_Acc                    : 0->17.8M (+100.0%)
    L2C_PF_Miss                   : 0->6.1M (+100.0%)
    LLC_LOAD_Acc                  : 3.2M->103.3k (-96.8%)
    LLC_LOAD_Miss                 : 3.0M->97.4k (-96.7%)
    LLC_PF_Acc                    : 0->6.5M (+100.0%)
    LLC_PF_Miss                   : 0->4.3M (+100.0%)

[ai-ml_bark.cpp-bark-small.coarse_token_gen.1]
    IPC                           : 3.1->3.3 (+5.8%)
    L1D_LOAD_Acc                  : 48.8M->48.6M (-0.3%)
    L1D_LOAD_Miss                 : 2.8M->1.9M (-32.7%)
    L1D_PF_Acc                    : 0->1.7M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L2C_LOAD_Acc                  : 2.3M->1.3M (-44.1%)
    L2C_LOAD_Miss                 : 1.2M->698.9k (-41.6%)
    L2C_PF_Acc                    : 0->7.1M (+100.0%)
    L2C_PF_Miss                   : 0->2.8M (+100.0%)
    LLC_LOAD_Acc                  : 1.2M->444.0k (-62.9%)
    LLC_LOAD_Miss                 : 600.2k->169.7k (-71.7%)
    LLC_PF_Acc                    : 0->1.9M (+100.0%)
    LLC_PF_Miss                   : 0->943.2k (+100.0%)

[ai-ml_bark.cpp-bark-small.coarse_token_gen.2]
    IPC                           : 2.8->3.1 (+8.5%)
    L1D_LOAD_Acc                  : 51.9M->51.2M (-1.4%)
    L1D_LOAD_Miss                 : 12.9M->10.6M (-17.7%)
    L1D_PF_Acc                    : 0->7.7M (+100.0%)
    L1D_PF_Miss                   : 0->4.9M (+100.0%)
    L1I_LOAD_Acc                  : 28.4M->28.3M (-0.3%)
    L1I_LOAD_Miss                 : 129.0->128.0 (-0.8%)
    L2C_LOAD_Acc                  : 12.3M->9.1M (-26.0%)
    L2C_LOAD_Miss                 : 1.4M->684.3k (-51.6%)
    L2C_PF_Acc                    : 0->16.7M (+100.0%)
    L2C_PF_Miss                   : 0->2.3M (+100.0%)
    LLC_LOAD_Acc                  : 1.4M->413.0k (-70.8%)
