============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
Graph_Ligra_ligra_PageRankDelta.com-lj.ungr.. | 27.6M->27.8M (+0.5%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 15.5M->15.5M (-0.5%) / 2.9M->3.0M (+1.6%) / 18.9->19.3 (+0.40) | 1.7M->2.0M (+16.2%) / 368.7k->331.1k (-10.2%) / 21.7->16.8 (-4.93) | 115.8k->129.0k (+11.4%) / 48.5k->53.9k (+11.1%) / 41.9->41.8 (-0.10)
Graph_Ligra_ligra_PageRankDelta.com-lj.ungr.. | 29.7M->29.9M (+0.6%) / 39.0->39.0 (+0.0%) / 0.0->0.0 (-0.00) | 26.7M->26.7M (+0.1%) / 5.5M->5.3M (-2.6%) / 20.5->20.0 (-0.54) | 4.4M->4.6M (+5.1%) / 1.4M->1.2M (-15.1%) / 31.2->25.2 (-6.00) | 860.6k->870.5k (+1.1%) / 542.5k->598.9k (+10.4%) / 63.0->68.8 (+5.76)
Graph_Ligra_ligra_PageRankDelta.com-lj.ungr.. | 4.4M->4.5M (+1.7%) / 77.0->77.0 (+0.0%) / 0.0->0.0 (-0.00) | 33.0M->32.7M (-0.9%) / 1.8M->1.7M (-8.0%) / 5.6->5.2 (-0.39) | 776.1k->1.1M (+38.2%) / 590.0k->536.2k (-9.1%) / 76.0->50.0 (-26.03) | 161.1k->220.1k (+36.6%) / 161.1k->165.1k (+2.5%) / 100.0->75.0 (-24.98)
Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_.. | 6.4M->6.4M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 44.1M->44.1M (-0.1%) / 10.4M->10.1M (-3.4%) / 23.7->22.9 (-0.77) | 9.5M->9.5M (-0.4%) / 621.8k->606.2k (-2.5%) / 6.5->6.4 (-0.14) | 604.7k->602.0k (-0.4%) / 366.9k->279.6k (-23.8%) / 60.7->46.4 (-14.24)
Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_.. | 14.8M->14.8M (+0.0%) / 113.0->113.0 (+0.0%) / 0.0->0.0 (-0.00) | 38.9M->38.9M (+0.0%) / 8.1M->8.1M (-0.6%) / 21.0->20.8 (-0.13) | 6.1M->6.1M (-0.0%) / 5.1M->5.1M (+0.0%) / 83.6->83.6 (+0.04) | 4.9M->4.9M (+0.0%) / 4.7M->4.7M (-0.1%) / 95.4->95.3 (-0.09)
Graph_Ligra_ligra_Triangle.com-lj.ungraph.g.. | 3.5M->3.5M (-0.2%) / 46.0->46.0 (+0.0%) / 0.0->0.0 (+0.00) | 45.1M->45.1M (-0.0%) / 5.3M->5.2M (-1.4%) / 11.7->11.6 (-0.16) | 4.9M->4.9M (-0.2%) / 1.2M->1.2M (+0.8%) / 24.7->25.0 (+0.24) | 1.2M->1.2M (+1.4%) / 518.8k->520.9k (+0.4%) / 43.0->42.6 (-0.41)
SPEC17_602.gcc_s-1850B                        | 11.9M->11.9M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 34.7M->34.7M (+0.1%) / 2.0M->1.4M (-29.3%) / 5.8->4.1 (-1.71) | 825.5k->729.3k (-11.7%) / 127.8k->100.4k (-21.4%) / 15.5->13.8 (-1.71) | 101.7k->96.0k (-5.6%) / 101.7k->65.4k (-35.7%) / 100.0->68.1 (-31.85)
SPEC17_602.gcc_s-734B                         | 37.2M->37.3M (+0.1%) / 93.0->93.0 (+0.0%) / 0.0->0.0 (-0.00) | 29.2M->29.3M (+0.1%) / 951.2k->735.0k (-22.7%) / 3.3->2.5 (-0.74) | 404.4k->375.8k (-7.1%) / 88.5k->79.9k (-9.8%) / 21.9->21.3 (-0.64) | 69.6k->75.6k (+8.6%) / 54.9k->60.3k (+9.8%) / 78.9->79.8 (+0.91)
SPEC17_603.bwaves_s-1740B                     | 17.9M->17.9M (-0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 48.1M->47.8M (-0.7%) / 1.3M->1.3M (-0.4%) / 2.7->2.8 (+0.01) | 1.2M->1.2M (+0.5%) / 202.6k->165.3k (-18.4%) / 16.5->13.4 (-3.09) | 129.4k->114.6k (-11.4%) / 129.4k->90.3k (-30.2%) / 100.0->78.8 (-21.15)
SPEC17_603.bwaves_s-891B                      | 16.0->16.0 (+0.0%) / 7.0->7.0 (+0.0%) / 43.8->43.8 (+0.00) | 33.7M->33.8M (+0.1%) / 2.0M->1.7M (-14.8%) / 5.9->5.0 (-0.88) | 190.5k->174.6k (-8.3%) / 166.2k->166.3k (+0.1%) / 87.3->95.2 (+7.98) | 165.3k->165.9k (+0.4%) / 165.0k->165.5k (+0.4%) / 99.8->99.8 (-0.01)
SPEC17_605.mcf_s-1536B                        | 37.5M->37.7M (+0.5%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 32.2M->32.0M (-0.5%) / 12.6M->12.8M (+1.4%) / 39.2->40.0 (+0.75) | 9.1M->9.1M (-0.5%) / 976.8k->854.9k (-12.5%) / 10.7->9.4 (-1.29) | 975.1k->852.5k (-12.6%) / 942.9k->396.1k (-58.0%) / 96.7->46.5 (-50.23)
SPEC17_605.mcf_s-1554B                        | 34.1M->34.5M (+1.4%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 72.1M->72.6M (+0.7%) / 16.1M->16.3M (+1.3%) / 22.3->22.4 (+0.13) | 10.2M->10.6M (+4.1%) / 6.5M->6.6M (+1.3%) / 64.4->62.7 (-1.72) | 5.5M->5.5M (+0.3%) / 1.4M->1.8M (+25.0%) / 26.5->33.0 (+6.53)
SPEC17_605.mcf_s-1644B                        | 17.0M->17.0M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 46.5M->46.4M (-0.3%) / 4.4M->4.3M (-2.1%) / 9.4->9.2 (-0.17) | 3.9M->3.9M (+0.3%) / 912.8k->886.2k (-2.9%) / 23.3->22.6 (-0.75) | 903.8k->879.0k (-2.8%) / 424.1k->316.5k (-25.4%) / 46.9->36.0 (-10.92)
SPEC17_605.mcf_s-472B                         | 33.7M->34.0M (+1.0%) / 6.0->6.0 (+0.0%) / 0.0->0.0 (-0.00) | 51.6M->51.4M (-0.4%) / 6.7M->6.7M (+0.7%) / 13.0->13.1 (+0.14) | 4.3M->4.5M (+6.0%) / 2.8M->3.0M (+6.9%) / 64.6->65.2 (+0.56) | 1.9M->2.1M (+13.2%) / 1.5M->1.5M (+3.3%) / 78.3->71.4 (-6.82)
SPEC17_605.mcf_s-484B                         | 32.7M->32.9M (+0.6%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 46.8M->46.5M (-0.5%) / 2.9M->2.8M (-2.6%) / 6.2->6.1 (-0.13) | 2.1M->2.1M (+2.7%) / 1.1M->1.1M (-5.0%) / 54.1->50.0 (-4.04) | 863.5k->851.4k (-1.4%) / 856.8k->565.0k (-34.1%) / 99.2->66.4 (-32.86)
SPEC17_607.cactuBSSN_s-2421B                  | 35.4M->35.5M (+0.1%) / 1.1k->1.1k (-1.1%) / 0.0->0.0 (-0.00) | 31.4M->31.4M (-0.1%) / 22.1M->22.1M (-0.1%) / 70.4->70.4 (-0.01) | 21.3M->21.3M (-0.0%) / 37.5k->37.1k (-1.1%) / 0.2->0.2 (-0.00) | 37.3k->36.9k (-1.1%) / 37.3k->26.6k (-28.7%) / 100.0->72.1 (-27.89)
SPEC17_619.lbm_s-2676B                        | 34.2M->34.3M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 7.1M->7.1M (-0.4%) / 496.8k->454.8k (-8.5%) / 7.0->6.4 (-0.56) | 387.7k->388.8k (+0.3%) / 160.4k->108.4k (-32.4%) / 41.4->27.9 (-13.47) | 82.2k->75.9k (-7.6%) / 82.2k->56.8k (-30.9%) / 100.0->74.8 (-25.23)
SPEC17_619.lbm_s-2677B                        | 33.4M->33.5M (+0.3%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 7.7M->7.6M (-0.6%) / 1.7M->1.6M (-2.2%) / 22.0->21.6 (-0.36) | 1.5M->1.5M (+0.9%) / 506.4k->372.9k (-26.4%) / 33.2->24.2 (-8.97) | 221.4k->221.6k (+0.1%) / 221.4k->154.6k (-30.2%) / 100.0->69.8 (-30.23)
SPEC17_620.omnetpp_s-874B                     | 6.2M->6.0M (-2.3%) / 69.0->67.0 (-2.9%) / 0.0->0.0 (-0.00) | 38.7M->38.7M (-0.1%) / 3.6M->3.6M (-0.6%) / 9.4->9.3 (-0.05) | 2.9M->2.9M (-0.0%) / 1.2M->1.2M (+0.6%) / 40.3->40.5 (+0.24) | 1.1M->1.2M (+1.9%) / 918.5k->880.4k (-4.1%) / 80.5->75.7 (-4.77)
SPEC17_621.wrf_s-6673B                        | 30.3M->30.3M (+0.0%) / 6.0k->5.8k (-3.1%) / 0.0->0.0 (-0.00) | 29.5M->29.4M (-0.1%) / 1.3M->1.2M (-10.6%) / 4.4->4.0 (-0.47) | 711.1k->724.0k (+1.8%) / 202.5k->185.0k (-8.6%) / 28.5->25.6 (-2.92) | 126.8k->150.6k (+18.7%) / 95.3k->94.8k (-0.6%) / 75.2->62.9 (-12.22)
SPEC17_623.xalancbmk_s-10B                    | 24.5M->24.7M (+0.9%) / 2.4k->1.7k (-28.1%) / 0.0->0.0 (-0.00) | 42.0M->42.1M (+0.3%) / 8.7M->8.8M (+0.9%) / 20.7->20.8 (+0.14) | 4.5M->4.5M (+0.7%) / 3.3M->3.3M (+1.3%) / 73.0->73.5 (+0.45) | 3.0M->3.0M (+0.9%) / 1.8M->2.2M (+20.8%) / 62.2->74.5 (+12.27)
SPEC17_649.fotonik3d_s-1176B                  | 29.9M->29.8M (-0.3%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 28.8M->28.4M (-1.4%) / 1.1M->630.1k (-45.0%) / 4.0->2.2 (-1.76) | 124.8k->107.5k (-13.9%) / 60.9k->54.4k (-10.8%) / 48.8->50.6 (+1.80) | 52.9k->53.2k (+0.6%) / 52.9k->53.2k (+0.5%) / 100.0->100.0 (-0.03)
SPEC17_649.fotonik3d_s-7084B                  | 32.0M->32.1M (+0.1%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 31.8M->31.3M (-1.6%) / 672.5k->434.1k (-35.5%) / 2.1->1.4 (-0.73) | 397.8k->329.2k (-17.3%) / 83.8k->45.6k (-45.5%) / 21.1->13.9 (-7.19) | 42.1k->42.5k (+0.9%) / 42.1k->37.4k (-11.2%) / 100.0->88.0 (-11.99)
SPEC17_654.roms_s-293B                        | 36.3M->36.3M (-0.0%) / 201.0->198.0 (-1.5%) / 0.0->0.0 (-0.00) | 41.4M->41.4M (-0.1%) / 429.8k->404.9k (-5.8%) / 1.0->1.0 (-0.06) | 208.8k->202.1k (-3.2%) / 38.7k->36.9k (-4.8%) / 18.6->18.2 (-0.32) | 35.4k->35.3k (-0.3%) / 34.6k->34.5k (-0.4%) / 97.7->97.5 (-0.14)
SPEC17_654.roms_s-294B                        | 35.3M->35.3M (-0.1%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 49.1M->49.1M (+0.0%) / 386.7k->362.3k (-6.3%) / 0.8->0.7 (-0.05) | 96.7k->91.9k (-5.0%) / 53.3k->51.5k (-3.4%) / 55.1->56.1 (+0.96) | 50.1k->50.1k (+0.1%) / 50.0k->50.1k (+0.2%) / 99.9->99.9 (+0.02)
SPEC17_654.roms_s-523B                        | 34.0M->33.5M (-1.3%) / 34.0->34.0 (+0.0%) / 0.0->0.0 (+0.00) | 39.4M->39.4M (-0.2%) / 1.8M->1.2M (-34.1%) / 4.5->3.0 (-1.53) | 274.0k->228.3k (-16.7%) / 153.5k->123.6k (-19.5%) / 56.0->54.1 (-1.88) | 102.3k->103.3k (+1.0%) / 97.6k->97.4k (-0.3%) / 95.4->94.2 (-1.14)
ai-ml_bark.cpp-bark-small.coarse_token_gen.1  | 22.6M->22.6M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 48.7M->48.6M (-0.2%) / 1.8M->1.9M (+2.8%) / 3.7->3.8 (+0.11) | 1.2M->1.3M (+10.9%) / 563.3k->698.9k (+24.1%) / 48.2->53.9 (+5.73) | 296.4k->444.0k (+49.8%) / 139.7k->169.7k (+21.4%) / 47.1->38.2 (-8.92)
ai-ml_bark.cpp-bark-small.coarse_token_gen.2  | 28.3M->28.3M (-0.1%) / 129.0->128.0 (-0.8%) / 0.0->0.0 (-0.00) | 51.2M->51.2M (-0.1%) / 10.6M->10.6M (+0.2%) / 20.7->20.7 (+0.06) | 9.0M->9.1M (+1.1%) / 562.4k->684.3k (+21.7%) / 6.3->7.5 (+1.27) | 336.2k->413.0k (+22.9%) / 221.7k->220.4k (-0.6%) / 66.0->53.4 (-12.60)
ai-ml_bark.cpp-bark-small.coarse_token_gen.4  | 31.5M->31.4M (-0.1%) / 58.0->58.0 (+0.0%) / 0.0->0.0 (+0.00) | 52.4M->52.3M (-0.1%) / 12.3M->12.3M (-0.2%) / 23.5->23.5 (-0.01) | 10.7M->10.7M (+0.8%) / 796.6k->854.8k (+7.3%) / 7.5->8.0 (+0.48) | 270.9k->402.6k (+48.6%) / 199.2k->227.9k (+14.4%) / 73.5->56.6 (-16.92)
ai-ml_bark.cpp-bark-small.coarse_token_gen.5  | 25.3M->25.0M (-1.1%) / 608.0->631.0 (+3.8%) / 0.0->0.0 (+0.00) | 29.3M->29.3M (-0.3%) / 10.4M->10.9M (+4.5%) / 35.6->37.3 (+1.70) | 7.7M->7.8M (+1.5%) / 1.9M->2.1M (+9.2%) / 24.5->26.3 (+1.86) | 1.1M->1.2M (+7.1%) / 983.6k->1.0M (+3.8%) / 91.4->88.6 (-2.84)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.1     | 30.6M->30.6M (-0.2%) / 1.6k->1.7k (+3.3%) / 0.0->0.0 (+0.00) | 60.3M->60.1M (-0.3%) / 27.8M->29.5M (+6.3%) / 46.1->49.1 (+3.03) | 21.7M->26.0M (+20.0%) / 18.2M->24.2M (+33.4%) / 83.8->93.2 (+9.39) | 7.9M->6.3M (-20.2%) / 7.9M->6.0M (-23.3%) / 99.7->95.8 (-3.84)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.2     | 30.3M->30.3M (+0.1%) / 3.7k->3.7k (-1.6%) / 0.0->0.0 (-0.00) | 62.0M->61.7M (-0.5%) / 29.0M->31.0M (+7.0%) / 46.7->50.2 (+3.52) | 20.3M->23.5M (+16.0%) / 17.0M->21.8M (+28.4%) / 83.8->92.7 (+8.95) | 6.6M->5.4M (-18.5%) / 6.6M->5.2M (-21.6%) / 99.7->95.8 (-3.86)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.3     | 30.6M->30.7M (+0.5%) / 1.8k->1.8k (-0.4%) / 0.0->0.0 (-0.00) | 61.7M->62.1M (+0.6%) / 29.1M->31.7M (+9.1%) / 47.1->51.1 (+3.98) | 20.9M->25.5M (+21.9%) / 17.7M->23.7M (+33.9%) / 84.7->93.1 (+8.37) | 7.3M->6.0M (-17.9%) / 7.3M->5.7M (-21.5%) / 99.6->95.3 (-4.29)
ai-ml_clip_trace_1                            | 22.9M->22.8M (-0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 48.4M->48.2M (-0.3%) / 2.2M->2.2M (+1.7%) / 4.5->4.6 (+0.09) | 723.2k->751.0k (+3.8%) / 158.1k->192.2k (+21.6%) / 21.9->25.6 (+3.74) | 102.2k->121.6k (+19.0%) / 86.6k->91.6k (+5.8%) / 84.7->75.3 (-9.41)
ai-ml_clip_trace_3                            | 22.5M->22.5M (-0.1%) / 138.0->138.0 (+0.0%) / 0.0->0.0 (+0.00) | 48.0M->47.9M (-0.3%) / 2.4M->2.5M (+3.2%) / 5.1->5.3 (+0.18) | 867.2k->890.5k (+2.7%) / 279.0k->290.9k (+4.3%) / 32.2->32.7 (+0.50) | 147.2k->180.4k (+22.5%) / 120.5k->118.2k (-1.9%) / 81.8->65.5 (-16.33)
ai-ml_llama2.c-stories110M.1                  | 25.5M->25.2M (-1.2%) / 156.0->154.0 (-1.3%) / 0.0->0.0 (-0.00) | 36.0M->35.9M (-0.4%) / 13.1M->15.3M (+16.9%) / 36.3->42.6 (+6.29) | 1.7M->1.7M (+1.7%) / 1.6M->1.6M (+4.0%) / 92.5->94.6 (+2.15) | 783.1k->802.7k (+2.5%) / 779.0k->789.5k (+1.3%) / 99.5->98.3 (-1.13)
ai-ml_llama2.c-stories110M.2                  | 25.9M->25.6M (-1.4%) / 160.0->160.0 (+0.0%) / 0.0->0.0 (+0.00) | 36.9M->36.6M (-0.7%) / 13.7M->15.5M (+13.2%) / 37.1->42.3 (+5.18) | 1.6M->1.7M (+3.9%) / 1.5M->1.6M (+4.9%) / 92.7->93.5 (+0.89) | 750.2k->777.9k (+3.7%) / 746.2k->763.5k (+2.3%) / 99.5->98.2 (-1.31)
ai-ml_llama2.c-stories110M.3                  | 25.6M->25.2M (-1.4%) / 169.0->167.0 (-1.2%) / 0.0->0.0 (+0.00) | 37.3M->36.9M (-1.0%) / 14.1M->15.8M (+12.1%) / 37.8->42.8 (+4.98) | 1.5M->1.6M (+8.6%) / 1.4M->1.5M (+9.9%) / 92.2->93.3 (+1.13) | 767.5k->752.1k (-2.0%) / 763.1k->740.3k (-3.0%) / 99.4->98.4 (-0.99)
ai-ml_llama2.c-stories15M.1                   | 17.4M->17.4M (-0.2%) / 51.0->51.0 (+0.0%) / 0.0->0.0 (+0.00) | 36.4M->36.6M (+0.5%) / 10.6M->8.8M (-17.3%) / 29.2->24.0 (-5.16) | 1.2M->1.2M (+0.7%) / 997.7k->927.8k (-7.0%) / 83.4->77.0 (-6.39) | 698.9k->745.2k (+6.6%) / 672.6k->694.8k (+3.3%) / 96.2->93.2 (-3.01)
ai-ml_llama2.c-stories15M.2                   | 17.7M->17.7M (-0.2%) / 4.0->4.0 (+0.0%) / 0.0->0.0 (+0.00) | 36.8M->36.9M (+0.2%) / 10.6M->9.3M (-12.4%) / 28.8->25.2 (-3.61) | 1.2M->1.3M (+2.2%) / 1.0M->979.9k (-3.6%) / 83.1->78.4 (-4.76) | 669.0k->689.3k (+3.0%) / 643.1k->643.3k (+0.0%) / 96.1->93.3 (-2.81)
ai-ml_llama2.c-stories15M.3                   | 17.7M->17.7M (-0.2%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 36.8M->36.9M (+0.3%) / 10.1M->9.7M (-4.1%) / 27.4->26.2 (-1.22) | 1.3M->1.3M (+1.6%) / 1.1M->1.0M (-2.1%) / 85.0->81.9 (-3.16) | 553.8k->616.0k (+11.2%) / 530.8k->580.4k (+9.3%) / 95.9->94.2 (-1.63)
ai-ml_llama2.c-stories42M.1                   | 22.3M->22.2M (-0.2%) / 14.0->14.0 (+0.0%) / 0.0->0.0 (+0.00) | 36.6M->36.3M (-0.8%) / 12.5M->13.9M (+11.2%) / 34.2->38.3 (+4.13) | 1.2M->1.2M (+6.2%) / 1.0M->1.1M (+5.5%) / 88.8->88.3 (-0.57) | 490.1k->562.0k (+14.7%) / 484.3k->532.0k (+9.8%) / 98.8->94.7 (-4.15)
ai-ml_llama2.c-stories42M.2                   | 23.2M->23.1M (-0.3%) / 142.0->144.0 (+1.4%) / 0.0->0.0 (+0.00) | 37.0M->36.7M (-0.9%) / 12.5M->14.1M (+12.7%) / 33.9->38.5 (+4.64) | 1.1M->1.2M (+11.4%) / 981.0k->1.1M (+11.3%) / 88.7->88.7 (-0.08) | 472.8k->537.7k (+13.7%) / 465.8k->509.3k (+9.3%) / 98.5->94.7 (-3.80)
ai-ml_llama2.c-stories42M.3                   | 22.2M->22.1M (-0.2%) / 7.0->7.0 (+0.0%) / 0.0->0.0 (+0.00) | 36.8M->36.5M (-0.8%) / 12.5M->14.1M (+13.0%) / 34.0->38.7 (+4.72) | 1.1M->1.2M (+10.4%) / 997.4k->1.1M (+10.0%) / 88.7->88.4 (-0.36) | 476.0k->541.7k (+13.8%) / 469.1k->512.4k (+9.2%) / 98.6->94.6 (-3.96)
ai-ml_rwkv_trace_1                            | 40.6M->43.5M (+7.3%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 34.7M->35.3M (+1.8%) / 32.5M->32.2M (-1.0%) / 93.7->91.1 (-2.66) | 32.4M->32.1M (-0.9%) / 11.6M->7.7M (-33.4%) / 35.8->24.1 (-11.75) | 4.7M->3.9M (-16.2%) / 4.7M->2.5M (-45.9%) / 100.0->64.5 (-35.45)
ai-ml_rwkv_trace_2                            | 36.7M->38.6M (+5.3%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 54.7M->50.1M (-8.3%) / 22.3M->23.8M (+6.9%) / 40.8->47.6 (+6.80) | 15.8M->19.8M (+24.9%) / 13.3M->19.5M (+46.4%) / 84.3->98.7 (+14.48) | 6.9M->7.2M (+4.8%) / 6.9M->7.0M (+1.4%) / 99.8->96.6 (-3.25)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.1     | 49.1M->49.4M (+0.7%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 61.7M->61.5M (-0.4%) / 46.5M->46.7M (+0.4%) / 75.4->76.0 (+0.65) | 40.8M->41.4M (+1.4%) / 1.8M->2.1M (+15.7%) / 4.5->5.1 (+0.64) | 1.1M->1.4M (+34.4%) / 705.8k->977.8k (+38.5%) / 65.5->67.5 (+2.03)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.2     | 43.9M->44.0M (+0.2%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 58.6M->58.2M (-0.7%) / 22.0M->21.9M (-0.2%) / 37.5->37.7 (+0.19) | 19.0M->19.3M (+1.5%) / 964.3k->1.4M (+44.8%) / 5.1->7.2 (+2.16) | 360.0k->369.1k (+2.5%) / 349.8k->352.9k (+0.9%) / 97.1->95.6 (-1.54)
ai-ml_stable-diffusion.cpp-v1-5-pruned-emao.. | 39.6M->39.7M (+0.2%) / 105.0->105.0 (+0.0%) / 0.0->0.0 (-0.00) | 50.6M->50.5M (-0.2%) / 25.5M->25.7M (+0.4%) / 50.5->50.8 (+0.34) | 22.0M->22.3M (+1.4%) / 773.2k->934.7k (+20.9%) / 3.5->4.2 (+0.68) | 523.7k->687.4k (+31.3%) / 280.5k->341.5k (+21.8%) / 53.6->49.7 (-3.88)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. | 21.4M->21.4M (-0.0%) / 155.0->155.0 (+0.0%) / 0.0->0.0 (+0.00) | 78.1M->78.1M (+0.0%) / 31.5M->31.6M (+0.3%) / 40.4->40.5 (+0.14) | 29.3M->29.5M (+0.5%) / 1.6M->1.9M (+13.3%) / 5.6->6.3 (+0.71) | 582.6k->613.5k (+5.3%) / 397.3k->487.4k (+22.7%) / 68.2->79.5 (+11.26)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. | 46.9M->47.0M (+0.2%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 60.6M->60.1M (-0.7%) / 23.6M->23.6M (-0.2%) / 39.0->39.2 (+0.21) | 20.8M->21.1M (+1.6%) / 1.1M->1.4M (+36.7%) / 5.1->6.9 (+1.76) | 429.5k->287.4k (-33.1%) / 386.3k->236.5k (-38.8%) / 89.9->82.3 (-7.64)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. | 44.0M->44.0M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 58.5M->58.2M (-0.6%) / 21.9M->21.9M (+0.1%) / 37.4->37.7 (+0.28) | 19.0M->19.3M (+2.0%) / 968.0k->1.4M (+44.7%) / 5.1->7.2 (+2.14) | 500.4k->431.1k (-13.8%) / 489.4k->414.2k (-15.4%) / 97.8->96.1 (-1.73)
ai-ml_vit.cpp-base-ggml-model-f16.gguf.arma.. | 27.6M->27.6M (-0.0%) / 97.0->98.0 (+1.0%) / 0.0->0.0 (+0.00) | 48.6M->48.6M (-0.1%) / 5.6M->5.7M (+1.5%) / 11.5->11.7 (+0.18) | 2.7M->2.7M (+0.6%) / 232.2k->255.5k (+10.0%) / 8.5->9.3 (+0.80) | 114.7k->145.8k (+27.1%) / 81.8k->91.0k (+11.3%) / 71.3->62.4 (-8.86)
ai-ml_vit.cpp-large-ggml-model-f16.gguf.arm.. | 26.3M->26.3M (-0.0%) / 125.0->125.0 (+0.0%) / 0.0->0.0 (+0.00) | 48.6M->48.6M (-0.2%) / 3.4M->3.5M (+2.7%) / 7.1->7.3 (+0.20) | 1.6M->1.6M (+3.1%) / 207.6k->256.7k (+23.6%) / 13.1->15.8 (+2.62) | 133.4k->159.5k (+19.6%) / 117.8k->134.0k (+13.7%) / 88.3->84.0 (-4.33)
ai-ml_whisper_trace_1                         | 21.3M->21.3M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 52.5M->52.4M (-0.2%) / 3.7M->3.6M (-1.3%) / 7.0->6.9 (-0.08) | 3.0M->3.1M (+3.6%) / 893.5k->1.0M (+13.5%) / 29.7->32.5 (+2.83) | 273.8k->397.9k (+45.3%) / 209.3k->287.6k (+37.4%) / 76.4->72.3 (-4.15)
ai-ml_whisper_trace_2                         | 21.3M->21.3M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 52.3M->52.1M (-0.3%) / 3.4M->3.4M (-1.0%) / 6.6->6.5 (-0.05) | 2.7M->2.9M (+5.2%) / 846.0k->1.0M (+20.3%) / 31.0->35.4 (+4.44) | 290.7k->396.4k (+36.4%) / 216.9k->284.0k (+30.9%) / 74.6->71.6 (-2.97)
ai-ml_whisper_trace_3                         | 21.3M->21.3M (+0.0%) / 0->0 (+0.0%) / 0.0->0.0 (+0.00) | 52.4M->52.3M (-0.2%) / 3.5M->3.4M (-1.0%) / 6.6->6.6 (-0.05) | 2.8M->2.9M (+4.9%) / 858.8k->1.0M (+18.2%) / 30.6->34.4 (+3.86) | 286.6k->390.9k (+36.4%) / 214.7k->282.8k (+31.7%) / 74.9->72.3 (-2.58)
gtraces_v2_arizona_0000                       | 19.7M->19.7M (+0.1%) / 52.5k->52.8k (+0.6%) / 0.3->0.3 (+0.00) | 32.8M->32.8M (-0.0%) / 552.8k->553.7k (+0.2%) / 1.7->1.7 (+0.00) | 493.4k->493.3k (-0.0%) / 219.4k->183.5k (-16.4%) / 44.5->37.2 (-7.26) | 102.6k->112.0k (+9.1%) / 90.4k->82.8k (-8.4%) / 88.1->74.0 (-14.15)
gtraces_v2_arizona_0001                       | 20.9M->20.9M (+0.0%) / 54.7k->54.4k (-0.5%) / 0.3->0.3 (-0.00) | 33.2M->33.2M (+0.0%) / 636.6k->636.0k (-0.1%) / 1.9->1.9 (-0.00) | 566.0k->564.2k (-0.3%) / 290.1k->246.7k (-15.0%) / 51.2->43.7 (-7.52) | 128.0k->143.3k (+12.0%) / 104.2k->102.6k (-1.5%) / 81.4->71.6 (-9.78)
gtraces_v2_arizona_0002                       | 26.8M->26.8M (+0.0%) / 214.3k->213.6k (-0.3%) / 0.8->0.8 (-0.00) | 24.2M->24.3M (+0.5%) / 693.7k->675.1k (-2.7%) / 2.9->2.8 (-0.09) | 623.7k->619.9k (-0.6%) / 256.1k->256.3k (+0.1%) / 41.1->41.4 (+0.29) | 232.6k->237.8k (+2.2%) / 176.8k->168.7k (-4.6%) / 76.0->70.9 (-5.06)
